Index,Number_Classes,Number_Students,Average_Students,Question_Per_Student,PeerEval_Per_Student,RollC_Per_Student,Feedback_Per_Student,Total_Interaction
423,13,719,55.30769231,0.031988873,0,0.415855355,0,7459
424,41,1431,34.90243902,0.99650594,0,1.069881202,0.002795248,24504
425,35,1252,35.77142857,0.437699681,0,0.186102236,0.000798722,31774
426,29,1232,42.48275862,0,0,0.129058442,0,159
427,3,73,24.33333333,0.315068493,10.82191781,0,0,847
428,2,231,115.5,0,0,8.883116883,0.008658009,2054
429,3,62,20.66666667,3.064516129,11.58064516,0.016129032,0.048387097,1324
430,4,212,53,0,0,8.419811321,0,1785
431,7,469,67,0.125799574,4.144989339,2.635394456,0.106609808,6342
432,2,253,126.5,0.019762846,0,18.02766798,0,4561
433,21,1066,50.76190476,0,0,3.788930582,0.002814259,4042
434,1,108,108,0,0,3.25,0,351
435,9,606,67.33333333,0,0,0.165016502,0,100
436,51,1303,25.54901961,0.199539524,0,5.442056792,0.294704528,11537
437,8,331,41.375,0.012084592,0,1.413897281,0.012084592,1410
438,3,180,60,0,0,2.844444444,0,512
439,17,600,35.29411765,0.19,0,0.826666667,0.011666667,17474
440,20,580,29,0.729310345,10.22586207,3.729310345,0.337931034,16426
441,1,29,29,0.517241379,6.103448276,8.034482759,0.068965517,412
442,4,183,45.75,0,0,8.355191257,0.016393443,1532
443,29,1080,37.24137931,0,0,1.042592593,0,1126
444,4,140,35,0,0,5.892857143,0.021428571,828
445,3,135,45,0.288888889,0,5.125925926,0.074074074,5006
446,39,545,13.97435897,0.001834862,0,0.658715596,0,359
447,2,42,21,0.071428571,0,8.261904762,0.023809524,472
448,25,1258,50.32,0.069952305,0,0.228934817,0.001589825,7421
449,5,193,38.6,0,0,1.196891192,0.010362694,233
450,13,154,11.84615385,0,0,1.37012987,0,211
451,4,207,51.75,0.009661836,0,0.961352657,0,199
452,1,55,55,0.381818182,0,3.363636364,0.527272727,3346
453,21,427,20.33333333,0.00234192,0,0.325526932,0,139
454,52,1082,20.80769231,0.025878004,0,0.125693161,0.000924214,6009
455,2,56,28,0,0,2.321428571,0,130
456,35,1659,47.4,0.478601567,10.3562387,0.98251959,0.051838457,42096
457,53,1920,36.22641509,1.477083333,6.782291667,2.094791667,0.018229167,126440
458,28,1451,51.82142857,0.119917298,1.294279807,0.031013094,0.009648518,6314
459,24,704,29.33333333,0.072443182,1.768465909,0.741477273,0.015625,2675
460,21,884,42.0952381,0.095022624,0.63800905,1.512443439,0.001131222,5360
461,4,104,26,0.134615385,2.509615385,10.27884615,0.105769231,1345
462,39,1406,36.05128205,0.397581792,0.166429587,3.389046942,0.001422475,88203
463,36,1668,46.33333333,0.93764988,0,7.124100719,0.027577938,63211
464,37,1600,43.24324324,0.090625,0,6.989375,0.014375,15596
465,21,1177,56.04761905,0.418861512,0,7.593882753,0.007646559,32872
466,21,940,44.76190476,0.158510638,0,7.473404255,0.117021277,12230
467,16,550,34.375,0.094545455,0,10.53636364,0.001818182,19414
468,23,963,41.86956522,0.275181724,0,5.995846314,0.015576324,12276
469,25,1175,47,0.222978723,0,4.358297872,0.005957447,15234
470,6,338,56.33333333,1.704142012,0,13.22189349,0.020710059,28683
471,20,1122,56.1,0.054367201,0,2.845811052,0.013368984,6673
472,7,350,50,0.265714286,0,8.46,0.062857143,6087
473,19,890,46.84210526,0.178651685,0,2.735955056,0.005617978,7128
474,36,1320,36.66666667,0.037878788,0,1.512878788,0.008333333,2785
475,3,158,52.66666667,0.151898734,0,11.00632911,0.037974684,41157
476,3,141,47,0,0,10.71631206,0.333333333,1558
477,57,706,12.38596491,0.059490085,0,2.089235127,0.004249292,2133
478,26,1164,44.76923077,0.182130584,0,1.237113402,0,8606
479,42,1096,26.0952381,0.001824818,0,1.244525547,0.002737226,1367
480,19,783,41.21052632,0,0,1.734355045,0.008939974,1365
481,29,1225,42.24137931,0.072653061,0,1.007346939,0.000816327,4312
482,23,796,34.60869565,0.001256281,0,1.532663317,0.086683417,1289
483,24,888,37,0.041666667,0,1.337837838,0.001126126,4540
484,28,1277,45.60714286,0,0,0.927173062,0,1184
485,32,1065,33.28125,0.000938967,0,1.040375587,0.010328638,1146
486,45,1023,22.73333333,0.025415445,0,1.080156403,0.000977517,1602
487,9,217,24.11111111,0.414746544,0,5.004608295,0,2744
488,3,128,42.66666667,0.703125,0,8.0859375,0.0703125,3200
489,9,465,51.66666667,0.068817204,0,2.141935484,0.002150538,9064
490,14,570,40.71428571,0.040350877,0,1.638596491,0.063157895,1289
491,15,328,21.86666667,0,0,2.768292683,0.015243902,913
492,21,328,15.61904762,0.06402439,0,2.713414634,0,1382
493,3,109,36.33333333,0.788990826,0,7.587155963,0,2137
494,16,439,27.4375,0.06833713,0,1.865603645,0.041002278,1485
495,8,379,47.375,0.031662269,0,2.073878628,0.047493404,1194
496,5,151,30.2,0.052980132,0,5.152317881,0.052980132,1493
497,12,575,47.91666667,0.00173913,0,1.342608696,0.005217391,825
498,10,432,43.2,0.023148148,0,1.708333333,0.032407407,992
499,10,403,40.3,0.133995037,0,1.811414392,0.049627792,1972
500,14,156,11.14285714,0.006410256,0,4.66025641,0,727
501,11,378,34.36363636,0.002645503,0,1.912698413,0.007936508,731
502,32,834,26.0625,0.079136691,0,0.851318945,0.003597122,5872
503,6,225,37.5,0.577777778,0,2.995555556,0.008888889,4343
504,16,518,32.375,0.054054054,0,1.27027027,0.015444015,1277
505,21,305,14.52380952,0,0,2.13442623,0.055737705,668
506,14,345,24.64285714,0.08115942,0,1.67826087,0.049275362,1082
507,16,331,20.6875,0,0,1.694864048,0.012084592,565
508,5,149,29.8,0.013422819,0,3.738255034,0.026845638,609
509,6,299,49.83333333,0.013377926,0,1.795986622,0.013377926,575
510,16,399,24.9375,0.065162907,0,1.298245614,0.01754386,1085
511,2,66,33,0.257575758,0,7.818181818,0,766
512,8,404,50.5,0.017326733,0,1.23019802,0.00990099,788
513,14,360,25.71428571,0.077777778,0,1.313888889,0.05,1210
514,8,345,43.125,0.011594203,0,1.362318841,0.020289855,606
515,3,50,16.66666667,0,0,9.08,0,454
516,4,124,31,0,0,3.532258065,0.008064516,439
517,9,389,43.22222222,0.007712082,0,1.084832905,0.007712082,525
518,4,130,32.5,0.076923077,0,3.184615385,0.615384615,733
519,4,89,22.25,0.438202247,0,3.91011236,0.078651685,1484
520,12,338,28.16666667,0.020710059,0,0.970414201,0.032544379,2079
521,2,109,54.5,0,0,3.009174312,0.04587156,333
522,8,308,38.5,0.003246753,0,1.058441558,0.029220779,335
523,11,419,38.09090909,0.035799523,0,0.76372315,0.023866348,612
524,4,101,25.25,0.089108911,0,3.099009901,0.01980198,455
525,4,187,46.75,0.032085561,0,1.529411765,0.021390374,355
526,18,382,21.22222222,0.039267016,0,0.730366492,0.068062827,515
527,21,802,38.19047619,0,0,0.347880299,0.002493766,281
528,5,139,27.8,0.064748201,0,1.978417266,0.043165468,464
529,6,222,37,0.031531532,0,1.207207207,0,487
530,4,134,33.5,0.014925373,0,1.686567164,0.059701493,275
531,3,83,27.66666667,0,0,2.698795181,0.34939759,253
532,3,122,40.66666667,0.040983607,0,1.68852459,0,358
533,3,91,30.33333333,0,0,1.945054945,0,177
534,3,73,24.33333333,0,0,2.287671233,0.01369863,168
535,7,250,35.71428571,0.016,0,0.656,0.004,300
536,2,68,34,0.029411765,0,2.397058824,0,178
537,2,98,49,0.071428571,0,1.591836735,0,308
538,4,93,23.25,0.11827957,0,1.655913978,0.075268817,594
539,6,145,24.16666667,0,0,0.972413793,0.075862069,152
540,14,494,35.28571429,0.026315789,0,0.275303644,0.010121457,579
541,3,90,30,0,0,1.455555556,0,131
542,4,129,32.25,0.07751938,0,0.96124031,0.015503876,944
543,2,62,31,0.322580645,0,1.919354839,0.032258065,421
544,8,238,29.75,0,0,0.478991597,0.067226891,130
545,6,155,25.83333333,0,0,0.670967742,0.277419355,147
546,2,80,40,0.0375,0,1.275,0,136
547,5,199,39.8,0,0,1.125628141,0,224
548,24,628,26.16666667,0.818471338,0,7.77388535,0.305732484,73971
549,30,1130,37.66666667,0.014159292,0,1.002654867,0.001769912,3870
550,35,1653,47.22857143,0.0538415,0,0.290381125,0.000604961,6061
551,12,306,25.5,0.571895425,21.63398693,0.147058824,0.003267974,11030
552,13,546,42,0.783882784,6.395604396,0,0.078754579,13961
553,9,416,46.22222222,0.004807692,0,5.516826923,0.055288462,2405
554,3,96,32,0.177083333,0,13.4375,0.135416667,1536
555,1,57,57,0.877192982,0,15.73684211,0,1176
556,12,531,44.25,0.745762712,1.327683616,10.7834275,0.003766478,22040
557,13,603,46.38461538,0,0,15.65837479,0.00331675,9444
558,18,899,49.94444444,0,0,3.394883204,0,3052
559,10,339,33.9,1.758112094,0,3.949852507,0,16843
560,3,112,37.33333333,0,0,5.776785714,0.008928571,648
561,2,115,57.5,0,0,0.939130435,0,108
562,41,2429,59.24390244,0.007822149,0,0.780568135,0.001646768,2672
563,5,243,48.6,0.008230453,0,3.004115226,0.008230453,733
564,3,160,53.33333333,0,0,2.24375,0.00625,360
565,31,1663,53.64516129,0,0,0.174984967,0,291
566,2,112,56,0,0,2.5625,0,287
567,1,81,81,0.012345679,0,2.469135802,0.160493827,261
568,8,382,47.75,0,0,0.494764398,0,189
569,15,833,55.53333333,0.00240096,0,0.180072029,0,150
570,26,964,37.07692308,0,0,0.105809129,0,102
571,31,1512,48.77419355,0.618386243,24.49272487,2.351190476,0.009259259,70043
572,12,1155,96.25,0.273593074,10.56190476,1.34978355,0.002597403,45752
573,37,1394,37.67567568,0.317073171,5.56097561,10.93687231,0.010043042,29733
574,13,745,57.30769231,0.224161074,8.73557047,6.676510067,0.032214765,12120
575,7,323,46.14285714,1.405572755,15.53560372,3.900928793,0.015479876,19443
576,32,1502,46.9375,0.187083888,2.282956059,5.82689747,0.002663116,108628
577,23,941,40.91304348,0.926673751,3.445270988,19.51115834,0.026567481,63454
578,13,613,47.15384615,0.016313214,2.955954323,0,0,1812
579,26,618,23.76923077,0.233009709,1.5,9.55987055,0.009708738,25919
580,17,803,47.23529412,0.216687422,0.96637609,4.321295143,0.02366127,11506
581,21,779,37.0952381,0.057766367,0.101412067,0.172015404,0.001283697,990
582,14,1167,83.35714286,0.055698372,0.005141388,4.349614396,0.002570694,6409
583,37,1928,52.10810811,1.901452282,0,11.71421162,0.06846473,177827
584,33,1151,34.87878788,0.826238054,0,16.26411816,0.012163336,1086383
585,31,1656,53.41935484,0.025362319,0,8.217995169,0.001811594,15493
586,33,1571,47.60606061,0.071928708,0,6.657542966,0.003182686,15191
587,15,657,43.8,0,0,6.674277017,0,4385
588,38,2175,57.23684211,0.03862069,0,1.377931034,0.005517241,57556
589,55,3393,61.69090909,0.007662835,0,0.779840849,0.000884173,3713
590,22,1401,63.68181818,0.094218415,0,1.582441113,0,15873
591,21,857,40.80952381,0,0,2.32672112,0,1994
592,26,1252,48.15384615,0.423322684,0,1.444089457,0,18920
593,32,1103,34.46875,0,0,1.545784225,0,1705
594,27,1084,40.14814815,0,0,1.216789668,0,1319
595,3,179,59.66666667,0.167597765,0,6.843575419,2.100558659,2670
596,38,1830,48.15789474,0,0,0.554098361,0.027322404,1064
597,18,1313,72.94444444,0,0,0.389946687,0.001523229,514
598,51,1039,20.37254902,0.000962464,0,0.47545717,0.000962464,511
599,10,371,37.1,0.177897574,0,1.32884097,0.002695418,941
600,31,1788,57.67741935,0.019574944,0,0.26901566,0.000559284,1680
601,5,237,47.4,0.122362869,0,1.962025316,0.004219409,1639
602,29,1188,40.96551724,0.001683502,0,0.390572391,0,464
603,2,122,61,0,0,3.803278689,0,464
604,7,298,42.57142857,0.003355705,0,1.187919463,0.003355705,775
605,22,701,31.86363636,0.031383738,0,0.459343795,0.005706134,6831
606,28,1430,51.07142857,0,0,0.22027972,0.001398601,317
607,13,721,55.46153846,0.033287101,0,0.429958391,0,7792
608,13,688,52.92307692,0.031976744,0,0.433139535,0,7177
609,13,697,53.61538462,0.032998565,0,0.421807747,0.00143472,7433
610,4,156,39,0.057692308,0,0.641025641,0.038461538,625
611,3,117,39,0.358974359,0,0.752136752,0.136752137,4520
612,12,339,28.25,0.604719764,114.2625369,11.43067847,0.01179941,42614
613,9,306,34,1.316993464,0,10.83333333,0.111111111,12333
614,1,111,111,0.207207207,0,8.954954955,0.018018018,2315
615,3,260,86.66666667,0,0,3.638461538,0,946
616,6,405,67.5,0.256790123,0,1.52345679,0.009876543,3794
617,23,986,42.86956522,0.085192698,0,0.388438134,0.004056795,1834
618,13,668,51.38461538,0.041916168,0,0.465568862,0,6974
619,13,695,53.46153846,0.035971223,0,0.420143885,0,7520
620,13,676,52,0.034023669,0,0.380177515,0,7456
621,2,104,52,0.067307692,2.836538462,0,0,295
622,2,114,57,0.421052632,0,12.57017544,0.00877193,2771
623,23,669,29.08695652,0.316890882,3.623318386,10.8161435,0.022421525,30600
624,12,439,36.58333333,0.011389522,0,3.380410023,0.020501139,1552
625,10,339,33.9,0,0,3.837758112,0.017699115,1307
626,14,419,29.92857143,0.038186158,0,1.45823389,0.007159905,1049
627,12,436,36.33333333,0,0,1.19266055,0.002293578,521
628,6,178,29.66666667,0,0,1.97752809,0.011235955,354
629,13,437,33.61538462,0,0,0.640732265,0,280
630,21,723,34.42857143,0.006915629,0,0.260027663,0.008298755,304
631,3,155,51.66666667,0.006451613,0,1.129032258,0,175
632,2,44,22,0,0,3.477272727,0,153
633,32,1062,33.1875,1.517890772,2.689265537,6.240112994,0.026365348,113747
634,20,500,25,2.24,2.5,5.502,0.32,39044
635,18,809,44.94444444,0.202719407,1.515451174,6.185414091,0.264524104,41311
636,55,1358,24.69090909,0.013254786,0,2.626656848,0.078792342,6732
637,21,750,35.71428571,0.04,0,3.374666667,0.014666667,17574
638,19,836,44,0.002392344,0,1.977272727,0.004784689,1662
639,41,1649,40.2195122,0.02607641,0.694966646,0.385688296,0.001212856,23900
640,3,86,28.66666667,0.093023256,0,2.313953488,0,782
641,3,160,53.33333333,0.075,0,1.5125,0.00625,5296
642,15,411,27.4,1,0,0.399026764,0.102189781,13685
643,16,335,20.9375,0.03880597,0,1.931343284,0.002985075,5657
644,3,135,45,0.133333333,0,1.222222222,0.044444444,527
645,34,1408,41.41176471,0.049005682,0,0.587357955,0,2380
646,8,412,51.5,0.031553398,133.961165,1.145631068,0.002427184,55665
647,10,685,68.5,0,0,6.264233577,0.002919708,4293
648,69,8135,117.8985507,0.197910264,3.529440688,2.760663798,0.029625077,162509
649,12,181,15.08333333,1.270718232,11.94475138,0.464088398,0.022099448,4144
650,1,12,12,4.333333333,0,10.41666667,0,429
651,8,659,82.375,0.233687405,8.597875569,0,0.004552352,13187
652,5,153,30.6,0.477124183,1.660130719,2.960784314,0.006535948,7144
653,14,656,46.85714286,0.471036585,0.256097561,0.227134146,0.004573171,22162
654,14,1161,82.92857143,0.124031008,0,1.105081826,0.003445306,10296
655,8,300,37.5,0.606666667,0,3.833333333,0.003333333,15066
656,3,398,132.6666667,0.51758794,0,2.319095477,0,28125
657,25,1033,41.32,0.327202323,0,0.127783156,0.010648596,12659
658,17,283,16.64705882,0.4204947,25.55123675,6.572438163,0.116607774,13413
659,38,937,24.65789474,0.696905016,7.044823906,2.844183565,0.07470651,37190
660,13,597,45.92307692,0.08040201,5.998324958,0.529313233,0.025125628,5333
661,40,816,20.4,0.669117647,2.669117647,0.078431373,0.013480392,18888
662,4,123,30.75,0.292682927,3.073170732,0,0,3439
663,13,519,39.92307692,0.312138728,0,1.747591522,0,6445
664,2,80,40,0.05,0,10.725,0.0125,995
665,5,176,35.2,0.909090909,0,3.482954545,0.051136364,5238
666,5,156,31.2,0,0,2.935897436,0,458
667,19,1001,52.68421053,0.182817183,11.21278721,1.388611389,0.002997003,16309
668,34,1699,49.97058824,0.005885815,0,7.97292525,0.023543261,14473
669,30,1826,60.86666667,0.007667032,0,3.924424973,0.004381161,7459
670,4,281,70.25,0.701067616,0,6.316725979,0.042704626,9319
671,79,3602,45.59493671,0.275402554,17.17656857,2.799278179,0.011937812,137140
672,29,1787,61.62068966,0.294348069,0,0.712367096,0.010072748,101953
673,2,91,45.5,0.065934066,0,1.978021978,0.010989011,4302
674,116,4066,35.05172414,0.000245942,0,0.392031481,0,1594
675,46,1477,32.10869565,0.002031144,0,0.365605958,0.000677048,585
676,56,1849,33.01785714,0.00378583,0,1.358572201,0.001081666,2742
677,52,2164,41.61538462,0,0,1.145101664,0.001848429,2482
678,35,819,23.4,0,0,1.026862027,0.006105006,846
679,5,264,52.8,0,0,9.84469697,0,2599
680,41,1403,34.2195122,0.004989309,0,0.896650036,0.002138275,1303
681,3,285,95,0,0,1,0,285
682,46,2210,48.04347826,0.039819005,18.20723982,5.740723982,0.007239819,66046
683,27,1098,40.66666667,0.010018215,8.12295082,0.096539162,0,9037
684,26,1070,41.15384615,0.004672897,0,12.5046729,0.007476636,13532
685,39,1456,37.33333333,0.158653846,0,8.583791209,0.001373626,21063
686,38,2203,57.97368421,0.002269632,0,2.706309578,0.001361779,5977
687,36,1638,45.5,0.003052503,0,3.181318681,0,5229
688,39,1099,28.17948718,0.311191993,0,4.365787079,0.008189263,11466
689,50,2235,44.7,0.052348993,0,1.485011186,0.001789709,6724
690,10,350,35,0.005714286,0,7.28,0,2554
691,18,787,43.72222222,0.00635324,0,2.650571792,0,2086
692,26,1363,52.42307692,0.00513573,0,0.352898019,0,481
693,29,1269,43.75862069,0,0,0.302600473,0,384
694,51,2102,41.21568627,0.002854424,0,0.170313987,0,358
695,34,1507,44.32352941,0.00265428,0,0.086264101,0.00066357,131
696,1,72,72,1.305555556,26.15277778,6.888888889,0.041666667,3235
697,13,778,59.84615385,0,0,6.377892031,0.001285347,4963
698,8,389,48.625,0.210796915,0,11.5218509,0.005141388,8617
699,5,268,53.6,0.451492537,0,2.708955224,0.014925373,4644
700,1,56,56,0.214285714,0,1.785714286,0,351
701,9,364,40.44444444,0.673076923,17.40384615,11.20054945,0.093406593,13567
702,5,235,47,0.174468085,0.165957447,4.323404255,0.012765957,10075
703,3,60,20,1.616666667,0,42.31666667,0.016666667,11559
704,8,228,28.5,0.51754386,0,1.600877193,0.377192982,3287
705,19,1040,54.73684211,0.044230769,0,0.274038462,0.029807692,1315
706,7,582,83.14285714,0.0395189,0,0.300687285,0,551
707,20,721,36.05,0.040221914,0,0.400832178,0.001386963,1078
708,7,351,50.14285714,0.05982906,0,6.555555556,0.008547009,4862
709,20,560,28,0,0,2.616071429,0,1465
710,26,1321,50.80769231,0,0,1.089326268,0.012869039,1456
711,28,1126,40.21428571,0.074600355,0,1.004440497,0.142984014,4610
712,30,1208,40.26666667,0,0,0.703642384,0.003311258,854
713,47,1645,35,0.00668693,0,0.486930091,0,1612
714,14,728,52,0.006868132,0,0.785714286,0.001373626,655
715,15,718,47.86666667,0.04735376,0,0.636490251,0.043175487,1588
716,6,402,67,0.017412935,0,1.014925373,0.002487562,690
717,6,404,67.33333333,0.002475248,0,0.772277228,0,312
718,17,473,27.82352941,0.002114165,0,0.475687104,0.002114165,249
719,71,2432,34.25352113,0.470805921,11.94983553,5.599095395,0.020559211,80993
720,41,1763,43,0.203062961,14.49347703,1.533749291,0.112308565,50981
721,41,1395,34.02439024,0.691039427,9.084587814,8.298924731,0.023655914,48461
722,24,928,38.66666667,0.220905172,9.340517241,9.563577586,0.360991379,54628
723,2,102,51,0.098039216,71.61764706,0,0,7305
724,1,60,60,0.3,87.9,0,0,5274
725,16,656,41,0.507621951,7.967987805,12.11585366,1.868902439,19275
726,1,62,62,0.290322581,71.12903226,8.741935484,0,4952
727,44,1421,32.29545455,0.128078818,1.668543279,0.867698804,0.007037298,21157
728,25,820,32.8,0.042682927,2.63902439,0.08902439,0.002439024,2724
729,3,62,20.66666667,0.177419355,34.25806452,6.032258065,0,2498
730,1,59,59,0.084745763,23.54237288,0,0,1389
731,42,1602,38.14285714,0.057428215,0.109862672,2.824594257,0.001248439,7387
732,18,672,37.33333333,0.238095238,0.114583333,5.334821429,0.004464286,6812
733,35,1606,45.88571429,0.001867995,0,3.783312578,0.005603985,6116
734,22,1658,75.36363636,0.036791315,0,2.899879373,0.010253317,25183
735,53,1745,32.9245283,0.12722063,0,1.787965616,0.005157593,6385
736,37,838,22.64864865,0.040572792,0,3.145584726,0.001193317,4413
737,7,218,31.14285714,0.229357798,0,10.90366972,0.165137615,3185
738,6,306,51,0,0,7.519607843,0,2301
739,15,575,38.33333333,0,0,1.575652174,0,906
740,13,450,34.61538462,0.317777778,0,1.977777778,0.026666667,4199
741,7,213,30.42857143,0.042253521,0,1.948356808,0.028169014,603
742,17,512,30.11764706,0.048828125,0,0.69140625,0,1018
743,3,83,27.66666667,0,0,3.277108434,0.012048193,273
744,25,1059,42.36,0,0,0.165250236,0.000944287,176
745,13,586,45.07692308,0.119453925,0,0.242320819,0,1264
746,14,619,44.21428571,0.05815832,0,5.846526656,0.006462036,4511
